ID,DateFounded,Headquarters,Type,Industry,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,AnnualRevenue
Company898,07/10/2004,San Francisco,Tech,Services,2,4.0,4.0,4.0,2,2,5,5,4,5,2,3,5.0,2,2,4,0,4,5,5,2,2,3,5,3,0.0,0.0,2.0,2.0,3,
Company899,12/31/1997,Boston,Non-Tech,Finance,3,3.0,3.0,5.0,4,1,5,5,4,5,1,4,5.0,3,5,0,0,4,1,2,2,3,1,0,3,3.0,0.0,3.0,3.0,0,
Company900,07/14/2007,San Jose,Tech,Finance,1,2.0,4.0,4.0,2,3,1,5,5,5,1,5,5.0,3,0,0,0,0,3,5,3,1,1,0,0,3.0,0.0,5.0,3.0,5,
Company901,10/16/2010,San Francisco,Tech,Finance,4,5.0,4.0,4.0,1,3,5,5,5,5,2,5,5.0,0,0,0,0,0,3,4,1,2,1,0,0,0.0,0.0,3.0,3.0,0,48078000.0
Company902,12/16/2009,Bellevue,Non-Tech,Finance,3,4.0,3.0,4.0,2,2,5,3,4,5,5,4,5.0,3,4,0,0,0,3,5,1,1,4,5,0,0.0,0.0,3.0,3.0,0,
Company903,11/05/2008,New York,Tech,Services,2,2.0,5.0,4.0,1,3,4,4,5,5,3,5,5.0,1,2,0,1,3,5,3,2,2,3,2,5,3.0,3.0,1.0,2.0,3,
Company904,11/26/2009,San Francisco,Tech,Services,4,5.0,5.0,4.0,1,4,5,4,5,4,3,5,4.0,3,5,5,4,2,5,5,3,3,2,5,4,3.0,2.0,3.0,1.0,2,
Company905,12/08/2012,San Francisco,Tech,Services,3,4.0,4.0,4.0,2,3,5,5,5,5,1,5,5.0,0,0,0,0,0,3,4,1,2,1,0,0,0.0,0.0,1.0,3.0,0,
Company906,10/05/2010,Seattle,Non-Tech,Finance,4,7.5,6.0,4.0,1,5,5,4,5,10,3,8,7.5,0,0,0,0,0,4,5,9,4,25,0,4,0.0,0.0,10.0,7.5,0,
Company907,01/07/2011,San Francisco,Tech,Services,2,4.0,4.0,4.0,2,2,10,5,4,10,1,5,5.0,0,0,0,0,0,1,9,1,3,1,0,0,0.0,0.0,4.0,2.0,0,
Company908,12/03/2012,Boston,Non-Tech,Services,3,3.0,4.0,4.0,2,2,5,4,5,5,4,5,5.0,5,4,4,1,4,25,5,2,3,4,3,4,4.0,3.0,3.0,2.0,5,
Company909,06/30/2001,New York,Tech,Finance,2,4.0,3.0,4.0,2,3,5,5,5,4,2,5,4.0,0,0,0,0,4,3,1,2,1,2,0,0,0.0,0.0,2.0,3.0,0,
Company910,03/01/2008,"Washington, D.C.",Non-Tech,Finance,12,4.0,4.0,6.0,2,4,10,4,8,5,8,5,5.0,0,0,0,0,0,4,5,3,4,1,0,0,0.0,0.0,10.0,3.0,0,
Company911,12/20/1997,Boulder,Non-Tech,Services,4,5.0,4.0,4.0,2,2,5,4,5,5,3,5,5.0,0,4,5,5,5,5,5,3,4,4,5,5,5.0,1.0,3.0,2.0,5,
Company912,09/26/2006,San Francisco,Tech,Services,12,6.0,6.0,4.0,2,8,10,4,10,10,4,10,7.5,3,4,12,0,5,4,15,3,5,20,4,2,0.0,2.5,3.0,2.0,5,
Company913,03/05/2012,San Francisco,Tech,Finance,6,6.0,5.0,7.5,6,10,2,10,4,10,4,10,5.0,0,0,0,0,0,25,5,1,1,1,0,0,0.0,0.0,2.5,7.5,0,
Company914,10/21/2011,Philadelphia,Non-Tech,Finance,2,5.0,4.0,4.0,1,3,5,5,5,5,1,5,5.0,0,0,0,0,0,1,1,1,4,1,0,0,0.0,0.0,2.0,3.0,0,
Company915,04/19/2013,San Francisco,Tech,Services,2,2.0,5.0,5.0,3,3,4,4,5,5,2,4,5.0,0,0,4,0,0,1,5,1,1,1,3,0,2.0,0.0,4.0,2.0,0,
Company916,01/20/2012,San Jose,Tech,Services,15,7.5,6.0,7.5,4,8,10,6,8,10,10,6,6.0,15,2,12,9,9,25,15,15,5,20,10,10,10.0,2.5,12.5,2.5,20,
Company917,02/19/2004,Boulder,Non-Tech,Finance,1,3.0,3.0,5.0,2,1,1,4,4,5,3,5,5.0,0,0,0,0,0,1,1,1,1,1,0,0,0.0,0.0,2.0,3.0,0,
Company918,10/28/2008,Omaha,Non-Tech,Finance,4,5.0,4.0,5.0,2,3,5,4,5,5,3,5,5.0,3,4,0,4,5,2,5,1,3,3,5,0,0.0,0.0,4.0,3.0,5,
Company919,04/04/2008,San Diego,Non-Tech,Finance,6,4.0,6.0,6.0,2,6,10,4,10,5,2,10,5.0,0,0,0,15,0,5,5,3,1,5,0,6,0.0,0.0,5.0,7.5,20,
Company920,11/05/2011,Riverside,Non-Tech,Finance,3,4.0,4.0,4.0,2,2,5,5,5,5,2,5,5.0,0,0,0,0,0,5,1,1,2,1,0,0,0.0,0.0,2.0,3.0,0,
Company921,11/13/2013,New York,Tech,Services,3,5.0,2.0,4.0,2,1,5,5,4,4,1,4,5.0,0,0,0,0,0,5,2,2,2,2,0,0,0.0,0.0,2.0,3.0,0,
Company922,08/18/2011,Detroit,Non-Tech,Finance,2,3.0,4.0,4.0,2,2,5,4,5,5,3,5,5.0,0,0,0,0,0,5,4,2,2,3,0,0,0.0,0.0,2.0,3.0,0,40676000.0
Company923,07/10/2013,San Francisco,Tech,Finance,5,5.0,3.0,5.0,2,4,5,4,4,4,5,10,4.0,0,0,0,3,0,5,5,1,5,2,0,0,3.0,0.0,3.0,3.0,0,
Company924,01/04/2014,San Francisco,Tech,Services,4,5.0,4.0,4.0,2,3,5,5,5,5,3,4,5.0,0,0,2,0,0,5,4,3,3,4,0,0,0.0,0.0,5.0,2.0,0,
Company925,02/11/1998,San Jose,Tech,Finance,4,3.0,4.0,4.0,2,4,5,5,5,5,1,5,5.0,5,5,5,0,5,3,5,1,3,2,0,5,5.0,1.0,3.0,2.0,5,
Company926,03/15/2011,Las Vegas,Non-Tech,Finance,12,7.5,6.0,4.5,2,4,10,8,10,10,6,10,7.5,0,0,0,0,0,25,15,15,4,25,0,4,0.0,0.0,7.5,7.5,0,
Company927,11/21/1999,Phoenix,Non-Tech,Other,3,4.0,3.0,3.0,1,4,5,5,5,5,1,5,5.0,0,0,0,0,0,1,2,1,1,1,0,0,0.0,0.0,3.0,2.0,0,
Company928,09/06/1996,Houston,Non-Tech,Services,4,5.0,4.0,4.0,2,2,5,4,4,5,4,4,5.0,0,5,5,3,4,5,5,3,5,3,3,3,3.0,1.0,4.0,3.0,3,
Company929,02/21/2013,San Francisco,Tech,Services,3,4.0,4.0,4.0,2,4,5,5,5,8,1,5,5.0,0,0,0,0,0,1,12,1,1,1,0,0,0.0,0.0,1.0,3.0,0,
Company930,07/12/2013,San Jose,Tech,Finance,2,3.0,4.0,4.0,2,1,5,3,4,5,5,3,5.0,0,0,0,0,0,3,5,2,4,2,0,0,0.0,0.0,3.0,2.0,0,
Company931,02/11/1998,San Francisco,Tech,Services,4,5.0,4.0,4.0,1,4,5,4,4,5,5,5,5.0,4,3,4,5,4,2,5,1,3,5,5,5,5.0,0.0,4.0,3.0,5,
Company932,07/04/2011,Seattle,Non-Tech,Finance,6,6.0,4.0,4.0,2,6,5,5,10,10,1,10,5.0,0,0,0,0,0,2,1,3,1,5,0,0,0.0,0.0,5.0,3.0,0,
Company933,11/05/2011,Boston,Non-Tech,Finance,3,3.0,5.0,4.0,1,2,5,4,4,5,4,4,5.0,0,4,4,0,0,5,5,3,2,1,0,2,0.0,0.0,2.0,3.0,0,
Company934,01/03/2014,San Francisco,Tech,Services,4,5.0,4.0,4.0,2,3,5,5,5,5,1,5,5.0,0,0,0,0,0,2,2,2,1,1,0,0,0.0,0.0,2.0,3.0,0,37800000.0
Company935,10/04/2013,San Francisco,Tech,Services,3,5.0,4.0,4.0,1,3,5,5,4,5,3,4,5.0,0,0,0,0,0,3,2,2,1,1,0,0,0.0,0.0,2.0,3.0,0,
Company936,03/31/2011,Denver,Non-Tech,Services,3,5.0,4.0,4.0,2,3,5,3,4,4,5,3,5.0,3,4,3,2,3,4,5,5,4,1,5,0,3.0,2.0,4.0,1.0,3,
Company937,09/28/2010,Seattle,Non-Tech,Finance,2,3.0,3.0,4.0,2,2,1,5,4,4,2,4,5.0,0,0,0,0,0,2,3,3,1,1,0,0,0.0,0.0,1.0,1.0,0,
Company938,07/15/2011,Baltimore,Non-Tech,Finance,4,4.0,3.0,5.0,1,1,5,4,4,5,3,5,5.0,2,2,4,4,0,5,5,1,5,2,3,4,2.0,2.0,2.0,2.0,3,
Company939,11/22/2007,Houston,Non-Tech,Finance,6,6.0,4.0,6.0,2,2,10,1,5,4,2,10,4.0,2,0,5,0,4,5,6,1,1,1,0,0,4.0,0.0,1.0,7.5,5,
Company940,07/04/2011,Columbus,Non-Tech,Finance,2,4.0,4.0,7.5,2,1,5,5,5,5,8,5,5.0,0,0,0,0,3,4,4,2,2,2,3,4,2.0,5.0,2.0,7.5,0,
Company941,09/09/2005,Bellevue,Non-Tech,Finance,3,5.0,5.0,5.0,1,5,5,5,4,5,3,3,4.0,3,5,5,5,5,4,5,5,3,1,0,4,0.0,4.0,3.0,3.0,3,
Company942,09/13/2006,San Jose,Tech,Finance,2,5.0,4.0,4.0,2,5,3,5,5,4,2,5,4.0,0,0,0,0,0,1,5,1,2,1,0,0,0.0,0.0,4.0,2.0,0,
Company943,11/25/2009,El Paso,Non-Tech,Finance,4,5.0,4.0,5.0,2,2,5,4,4,5,5,4,5.0,0,0,5,0,0,5,5,5,5,5,3,0,0.0,1.0,5.0,0.0,0,
Company944,03/16/2006,San Francisco,Tech,Finance,12,7.5,4.0,6.0,1,3,5,4,5,10,3,8,4.0,1,2,0,0,0,2,3,2,3,25,0,0,0.0,0.0,3.0,3.0,0,
Company945,06/08/2000,Los Angeles,Non-Tech,Finance,3,4.0,4.0,4.0,1,2,5,4,4,5,4,5,5.0,0,0,0,0,0,5,5,3,2,1,0,0,0.0,0.0,2.0,3.0,0,
Company946,03/18/2007,San Francisco,Tech,Services,3,3.0,4.0,4.0,1,2,5,4,5,5,3,5,5.0,3,5,5,3,4,3,5,2,1,4,3,4,3.0,5.0,2.0,3.0,5,
Company947,09/03/2010,Atlanta,Non-Tech,Finance,3,4.0,4.0,4.0,2,2,5,4,4,5,5,4,5.0,0,0,0,0,0,3,5,1,4,3,0,0,0.0,0.0,5.0,2.0,0,
Company948,10/04/2000,"Washington, D.C.",Non-Tech,Finance,4,5.0,4.0,3.0,1,3,5,5,5,5,1,5,5.0,0,0,0,0,0,3,1,1,4,1,0,0,0.0,0.0,3.0,3.0,0,
Company949,02/11/1998,San Jose,Tech,Services,4,5.0,4.0,4.0,1,4,5,5,5,5,2,5,5.0,0,5,5,4,0,3,5,1,3,2,5,5,5.0,1.0,3.0,2.0,5,
Company950,08/14/2009,San Francisco,Tech,Finance,4,5.0,4.0,4.0,4,2,10,5,5,5,2,5,5.0,0,4,0,2,0,3,5,1,3,1,0,0,0.0,0.0,5.0,3.0,0,
Company951,11/21/1999,San Jose,Tech,Finance,3,5.0,4.0,5.0,2,2,5,5,5,5,1,5,4.0,0,0,0,0,0,3,2,1,2,1,0,0,0.0,0.0,3.0,3.0,0,
Company952,12/16/2009,Austin,Non-Tech,Services,3,5.0,4.0,4.0,2,2,1,3,4,5,5,4,5.0,3,4,3,2,3,4,5,5,4,5,5,5,3.0,2.0,5.0,1.0,3,
Company953,02/01/2012,San Francisco,Tech,Services,15,5.0,5.0,6.0,4,4,10,8,8,5,10,5,7.5,1,2,6,3,12,20,12,4,2,5,3,6,7.5,12.5,5.0,7.5,15,
Company954,02/09/2010,San Francisco,Tech,Services,4,5.0,4.0,4.0,2,3,5,5,5,5,2,5,5.0,0,2,4,2,4,5,1,1,1,1,3,3,3.0,4.0,2.0,2.0,5,
Company955,07/17/1999,San Francisco,Tech,Services,4,5.0,4.0,4.0,2,2,5,4,5,5,3,5,5.0,1,2,2,2,4,5,4,1,3,3,1,1,1.0,4.0,2.0,3.0,5,56538000.0
Company956,11/12/2010,Philadelphia,Non-Tech,Services,3,5.0,4.5,4.0,4,2,5,5,4,8,5,8,5.0,3,4,4,3,5,3,4,3,3,3,0,4,0.0,12.5,5.0,3.0,15,
Company957,11/25/2009,Boulder,Non-Tech,Services,2,2.0,4.0,4.0,2,3,4,5,5,5,1,5,5.0,1,0,5,0,0,2,5,2,1,1,0,4,2.0,1.0,2.0,3.0,1,
Company958,11/16/2012,Denver,Non-Tech,Finance,4,5.0,4.0,4.0,2,2,5,4,5,5,4,5,5.0,0,2,0,0,0,3,4,1,3,1,0,0,1.0,0.0,2.0,3.0,2,
Company959,07/10/2013,Boston,Non-Tech,Services,1,3.0,4.0,5.0,2,2,1,5,5,5,2,5,5.0,0,0,0,0,0,1,1,1,1,1,0,0,0.0,0.0,1.0,3.0,0,
Company960,03/17/2007,Albuquerque,Non-Tech,Services,2,3.0,4.0,4.0,2,1,5,4,5,5,1,4,5.0,0,0,0,2,0,5,5,1,1,4,0,0,3.0,0.0,2.0,1.0,0,
Company961,08/13/2011,San Francisco,Tech,Finance,1,2.0,3.0,4.0,1,1,1,4,4,5,4,4,5.0,3,0,0,0,0,2,1,1,1,1,5,5,0.0,0.0,4.0,3.0,0,
Company962,03/27/2013,Indianapolis,Non-Tech,Finance,2,4.0,4.0,4.0,1,4,5,8,5,5,2,5,7.5,0,0,0,0,0,1,15,1,1,1,0,0,0.0,0.0,1.0,7.5,0,
Company963,07/28/2000,San Francisco,Tech,Other,5,5.0,4.0,5.0,2,4,5,4,4,4,5,3,4.0,5,4,3,2,5,2,4,3,5,3,3,3,3.0,3.0,5.0,0.0,3,
Company964,10/17/1995,San Francisco,Tech,Services,4,5.0,4.0,5.0,1,5,5,4,4,4,5,3,4.0,3,4,4,1,4,5,3,5,5,3,3,2,0.0,0.0,2.0,2.0,4,
Company965,12/03/2012,Minneapolis,Non-Tech,Finance,3,3.0,4.0,4.0,2,2,2,4,5,5,4,4,5.0,5,0,0,1,0,5,3,2,1,2,3,0,4.0,0.0,3.0,3.0,0,
Company966,06/09/2007,San Jose,Tech,Services,4,3.0,5.0,3.0,1,5,5,5,5,5,2,5,5.0,3,5,3,2,5,4,5,4,3,1,0,0,5.0,3.0,4.0,3.0,4,
Company967,03/18/2011,San Francisco,Tech,Finance,3,5.0,4.0,4.0,1,3,5,3,4,5,1,5,5.0,0,0,0,0,0,5,1,1,4,1,0,0,0.0,0.0,2.0,3.0,0,
Company968,03/06/2013,San Francisco,Tech,Finance,4,5.0,4.0,4.0,2,2,5,5,5,5,1,5,5.0,0,0,0,0,0,3,1,1,1,1,0,0,0.0,0.0,3.0,3.0,0,
Company969,11/13/2013,Austin,Non-Tech,Finance,2,4.0,4.0,4.0,2,3,5,4,4,4,3,5,5.0,0,0,0,0,0,1,1,1,1,1,0,0,0.0,0.0,3.0,3.0,0,
Company970,11/17/2009,Phoenix,Non-Tech,Finance,5,5.0,4.0,3.0,2,2,5,3,5,4,5,3,4.0,0,0,0,0,0,4,5,1,1,1,0,0,0.0,0.0,4.0,3.0,0,
Company971,07/17/2009,San Francisco,Tech,Finance,4,4.0,5.0,4.0,2,2,5,5,5,5,2,5,5.0,0,0,4,0,0,5,5,3,4,3,0,0,1.0,0.0,4.0,1.0,0,
Company972,10/10/2011,Tucson,Non-Tech,Finance,2,4.0,4.0,5.0,1,3,5,4,5,5,3,5,5.0,0,0,0,0,0,1,1,1,1,1,0,0,0.0,0.0,1.0,1.0,0,
Company973,03/26/2005,San Francisco,Tech,Finance,4,5.0,4.0,4.0,2,2,5,5,4,4,2,4,4.0,0,0,0,0,0,2,1,1,2,1,0,1,0.0,0.0,1.0,3.0,0,
Company974,03/18/2007,San Francisco,Tech,Services,3,3.0,4.0,4.0,2,2,5,8,8,8,3,5,6.0,0,0,0,1,4,5,15,3,1,4,3,0,3.0,0.0,3.0,5.0,5,
Company975,08/28/2009,San Francisco,Tech,Services,2,2.0,4.0,4.0,1,2,5,4,4,5,1,4,5.0,0,0,0,0,0,1,2,1,2,1,0,0,0.0,0.0,2.0,1.0,0,
Company976,11/01/2007,Baltimore,Non-Tech,Services,5,5.0,4.0,5.0,1,4,5,4,4,4,5,3,4.0,3,5,5,5,4,5,5,4,5,4,5,2,4.0,1.0,3.0,0.0,5,
Company977,06/14/2013,Indianapolis,Non-Tech,Finance,3,5.0,4.0,4.0,1,2,5,5,5,5,1,5,5.0,0,0,4,0,0,1,1,1,2,2,0,0,0.0,0.0,3.0,2.0,0,
Company978,07/04/2011,Boulder,Non-Tech,Services,12,7.5,6.0,6.0,2,4,10,6,5,5,10,8,7.5,1,0,0,0,0,15,15,12,5,25,0,0,2.0,0.0,10.0,2.5,4,
Company979,09/21/2012,San Jose,Tech,Services,2,5.0,4.0,4.0,2,3,5,5,4,5,2,4,5.0,1,2,4,3,4,2,3,1,1,1,2,1,2.0,3.0,2.0,3.0,5,
Company980,06/01/2012,Denver,Non-Tech,Services,12,7.5,4.0,4.0,4,4,10,10,5,5,4,10,7.5,0,0,4,0,0,20,3,3,4,10,0,0,0.0,5.0,2.5,3.0,5,
Company981,02/01/2011,San Francisco,Tech,Finance,2,4.0,4.0,4.0,2,3,5,5,5,5,1,5,5.0,0,0,0,0,0,1,1,1,2,1,0,0,0.0,0.0,3.0,2.0,0,
Company982,12/01/2008,Pittsburgh,Non-Tech,Services,1,1.0,3.0,3.0,2,1,1,5,5,5,2,5,5.0,0,0,0,0,0,1,1,1,1,1,0,0,0.0,0.0,1.0,3.0,0,30082000.0
Company983,03/01/2008,San Francisco,Tech,Finance,12,7.5,4.0,6.0,2,4,10,8,8,4,8,8,7.5,0,0,0,0,0,25,15,9,4,25,0,0,0.0,0.0,10.0,7.5,0,
Company984,10/12/2013,Los Angeles,Non-Tech,Finance,12,7.5,6.0,6.0,4,4,10,10,4,5,4,10,7.5,0,0,0,0,0,20,9,1,4,3,0,0,0.0,0.0,5.0,7.5,0,
Company985,03/06/2009,San Francisco,Tech,Finance,3,4.0,4.0,5.0,1,3,5,5,5,5,2,5,5.0,0,0,2,0,3,1,1,1,1,1,0,0,0.0,0.0,2.0,3.0,0,
Company986,03/16/2007,Louisville,Non-Tech,Services,2,5.0,4.0,4.0,2,2,5,4,4,5,3,4,5.0,2,2,0,1,4,4,2,1,3,1,1,4,0.0,0.0,3.0,1.0,0,
Company987,07/04/2011,San Antonio,Non-Tech,Finance,3,4.0,4.0,4.0,2,1,2,5,5,5,3,5,5.0,0,0,0,0,0,2,3,1,1,2,0,0,0.0,0.0,2.0,3.0,0,
Company988,03/24/2008,San Jose,Tech,Finance,2,3.0,4.0,3.0,1,2,5,4,4,5,3,4,5.0,0,8,0,0,0,2,1,1,2,1,0,0,0.0,0.0,1.0,3.0,0,
Company989,02/26/2011,San Jose,Tech,Services,2,4.0,4.0,4.0,2,3,5,4,5,5,4,5,5.0,2,0,3,1,0,3,2,1,3,1,1,0,1.0,1.0,2.0,3.0,4,
Company990,08/01/2010,Chicago,Non-Tech,Finance,2,3.0,4.0,4.0,1,5,5,4,5,5,4,5,5.0,3,0,4,0,0,2,5,2,4,1,0,0,0.0,0.0,5.0,3.0,0,
Company991,07/20/2008,Santa Ana,Non-Tech,Services,3,3.0,4.0,4.0,2,2,5,4,5,5,3,5,5.0,1,5,4,2,4,5,5,2,1,4,3,3,3.0,2.0,2.0,3.0,5,40158000.0
Company992,12/30/2011,San Francisco,Tech,Finance,4,5.0,4.0,4.0,2,2,5,3,4,4,5,4,4.0,0,0,0,0,0,5,3,4,4,5,0,0,0.0,0.0,3.0,1.0,0,
Company993,03/07/2011,San Jose,Tech,Services,4,5.0,5.0,3.0,1,2,5,5,5,5,1,5,5.0,3,2,3,2,3,5,5,1,3,2,3,3,3.0,4.0,2.0,3.0,4,
Company994,09/04/2009,Milwaukee,Non-Tech,Services,2,2.0,4.0,5.0,3,2,5,4,4,5,3,4,5.0,0,3,0,0,4,3,5,1,5,5,0,0,4.0,4.0,1.0,0.0,0,
Company995,02/26/2010,New York,Tech,Finance,2,4.0,4.0,7.5,2,4,5,5,8,5,1,8,6.0,0,0,0,0,0,1,4,3,2,15,0,0,0.0,0.0,3.0,3.0,0,
Company996,10/04/2000,San Francisco,Tech,Finance,3,5.0,5.0,3.0,1,3,5,4,5,5,1,5,5.0,0,0,0,0,0,2,1,2,1,1,0,0,0.0,0.0,1.0,3.0,0,
Company997,12/28/2010,Phoenix,Non-Tech,Services,4,5.0,5.0,4.0,1,2,5,5,5,5,2,5,5.0,1,2,4,0,4,5,5,1,4,1,5,2,5.0,3.0,4.0,1.0,3,
Company998,11/05/2011,Pittsburgh,Non-Tech,Finance,3,3.0,5.0,4.0,2,2,5,5,10,5,2,5,5.0,0,0,0,0,0,5,1,1,2,2,0,0,0.0,0.0,2.0,0.0,0,
Company999,10/06/2006,Boulder,Non-Tech,Finance,4,5.0,4.0,4.0,4,2,5,4,10,5,4,4,5.0,0,0,0,0,0,5,5,2,4,20,0,0,0.0,0.0,3.0,2.0,0,
Company1000,10/30/2013,San Francisco,Tech,Finance,4,4.0,4.0,5.0,1,3,5,5,5,5,3,5,5.0,0,0,0,0,0,3,5,2,5,3,0,0,0.0,0.0,5.0,1.0,0,
Company1001,03/24/2008,Houston,Non-Tech,Finance,2,3.0,4.0,3.0,1,2,5,4,4,5,3,4,5.0,0,0,0,0,0,2,1,1,1,1,0,0,0.0,0.0,3.0,3.0,0,
Company1002,05/29/2013,Denver,Non-Tech,Finance,2,2.0,4.0,4.0,2,2,1,5,5,4,2,4,4.0,0,0,0,0,0,3,1,1,1,5,0,0,0.0,0.0,3.0,3.0,0,
Company1003,11/19/2009,Seattle,Non-Tech,Services,2,5.0,6.0,4.0,2,2,2,3,10,10,5,2,5.0,3,4,0,1,0,4,5,5,1,5,5,5,0.0,2.0,5.0,1.0,5,
Company1004,06/01/2012,Boulder,Non-Tech,Services,4,3.0,4.0,4.0,1,4,5,5,5,5,5,4,5.0,1,2,4,0,3,3,3,1,2,1,2,0,0.0,5.0,2.0,3.0,5,
Company1005,02/09/2010,Philadelphia,Non-Tech,Finance,4,5.0,3.0,5.0,2,2,5,4,4,5,3,4,5.0,0,0,0,0,0,3,5,1,2,2,0,4,0.0,0.0,3.0,3.0,0,
Company1006,06/01/2009,Boulder,Non-Tech,Finance,4,5.0,4.0,4.0,2,2,5,4,4,4,5,4,4.0,0,0,4,0,0,3,5,4,4,5,5,0,0.0,0.0,3.0,2.0,3,
Company1007,08/05/2011,New York,Tech,Finance,2,3.0,4.0,5.0,2,1,5,5,5,5,5,4,5.0,0,4,4,0,3,5,4,5,5,2,3,0,2.0,0.0,2.0,0.0,5,
Company1008,07/12/2013,New York,Tech,Finance,2,4.0,4.0,4.0,1,2,5,3,4,5,5,4,5.0,5,4,0,3,3,1,1,4,5,5,4,4,4.0,0.0,4.0,1.0,0,
Company1009,05/06/2013,Indianapolis,Non-Tech,Services,2,2.0,4.0,4.0,2,2,5,4,5,5,3,5,5.0,0,0,0,0,0,4,4,3,2,2,0,0,0.0,0.0,2.0,3.0,0,
Company1010,10/11/2010,Denver,Non-Tech,Services,12,4.0,4.0,4.0,2,4,5,4,5,5,4,5,5.0,3,4,4,0,0,3,5,1,5,1,3,3,3.0,3.0,5.0,3.0,5,
Company1011,04/18/2008,San Jose,Tech,Finance,3,5.0,4.0,4.0,2,2,5,3,5,5,1,5,5.0,3,0,3,2,0,4,2,5,4,1,5,5,3.0,2.0,3.0,1.0,3,
Company1012,03/26/2005,New York,Tech,Finance,6,5.0,4.0,3.0,2,2,5,5,4,4,2,4,5.0,0,0,0,0,0,2,1,3,2,5,0,0,0.0,0.0,5.0,3.0,0,
Company1013,08/13/2009,Milwaukee,Non-Tech,Finance,4,2.0,4.0,5.0,1,1,3,4,5,4,1,5,4.0,0,0,0,0,0,1,1,5,5,2,0,0,0.0,0.0,1.0,3.0,0,
Company1014,08/27/1999,Los Angeles,Non-Tech,Services,2,5.0,4.0,4.0,2,2,5,2,4,5,5,3,5.0,0,0,0,0,0,2,4,4,1,1,0,0,0.0,0.0,2.0,3.0,0,
Company1015,05/02/2008,San Francisco,Tech,Finance,2,3.0,4.0,4.0,1,2,5,8,5,5,1,5,5.0,0,1,2,1,1,2,2,1,2,1,5,0,5.0,1.0,2.0,3.0,0,
Company1016,03/26/2005,Boulder,Non-Tech,Finance,4,5.0,4.0,3.0,1,2,5,5,4,5,1,4,4.0,0,2,0,0,0,1,1,1,3,1,0,4,0.0,0.0,1.0,3.0,5,
Company1017,10/04/2000,Bellevue,Non-Tech,Finance,3,5.0,5.0,3.0,1,3,5,5,5,5,1,5,5.0,0,0,0,0,0,2,5,2,1,1,0,0,0.0,0.0,3.0,3.0,0,
Company1018,08/01/2000,Seattle,Non-Tech,Finance,3,6.0,4.0,4.0,2,1,5,10,5,5,4,10,5.0,0,0,0,0,0,5,15,3,5,1,4,0,0.0,0.0,3.0,2.0,0,
Company1019,12/16/2009,Portland,Non-Tech,Services,3,5.0,4.0,4.0,2,2,5,3,4,5,5,3,5.0,0,4,3,2,3,2,1,5,4,5,0,5,3.0,2.0,1.0,1.0,3,
Company1020,05/01/2012,San Jose,Tech,Services,5,5.0,4.0,4.0,2,4,5,4,5,5,5,5,4.0,0,4,0,0,4,5,5,3,1,3,0,0,0.0,0.0,5.0,0.0,5,
Company1021,06/29/1997,Long Beach,Non-Tech,Finance,6,6.0,5.0,4.0,1,5,5,10,10,10,5,10,5.0,0,0,0,0,0,3,5,9,1,5,0,0,0.0,0.0,2.5,7.5,0,
Company1022,11/22/2009,Miami,Non-Tech,Finance,4,4.0,4.0,4.0,2,2,5,5,5,5,2,5,5.0,0,0,0,0,0,4,2,1,2,1,0,0,0.0,0.0,2.0,3.0,0,
Company1023,11/21/2009,Los Angeles,Non-Tech,Finance,2,4.0,4.0,4.0,2,2,5,5,5,5,2,5,5.0,3,2,4,1,4,4,4,1,1,2,3,4,2.0,5.0,2.0,3.0,5,
Company1024,09/06/1997,San Francisco,Tech,Finance,6,4.0,6.0,6.0,1,10,3,1,4,5,2,4,7.5,0,0,0,0,0,1,1,3,2,1,0,0,0.0,0.0,5.0,7.5,0,
Company1025,10/06/2006,San Francisco,Tech,Services,6,6.0,4.0,4.0,2,2,10,10,5,5,1,4,7.5,6,0,0,0,0,5,1,3,4,5,4,4,5.0,12.5,2.5,2.0,0,
Company1026,12/16/2009,San Francisco,Tech,Services,4,5.0,4.0,4.0,2,2,5,3,4,5,4,3,5.0,3,5,3,2,4,3,5,5,4,5,5,5,3.0,1.0,5.0,1.0,3,
Company1027,02/15/2010,Boston,Non-Tech,Services,4,6.0,4.0,6.0,3,2,5,8,5,10,5,8,5.0,3,5,0,3,5,5,4,5,5,5,2,2,2.0,1.0,5.0,0.0,5,
Company1028,06/01/2010,Chicago,Non-Tech,Finance,4,5.0,4.0,3.0,2,2,5,4,4,4,3,5,4.0,0,2,0,0,4,2,1,1,2,5,5,0,3.0,2.0,1.0,2.0,5,
Company1029,12/11/2012,San Francisco,Tech,Services,2,5.0,4.0,4.0,2,10,4,4,4,5,1,4,5.0,3,4,4,3,3,4,4,1,1,2,2,4,2.0,5.0,2.0,3.0,5,
Company1030,07/04/2011,Boston,Non-Tech,Finance,2,4.0,3.0,4.0,1,3,5,5,5,5,3,5,5.0,0,0,0,0,0,1,1,1,1,1,0,0,0.0,0.0,2.0,3.0,0,
Company1031,11/14/2012,San Francisco,Tech,Services,4,5.0,4.0,4.0,2,2,5,4,5,5,3,5,5.0,3,2,4,2,4,4,5,1,3,2,2,2,2.0,5.0,3.0,2.0,5,
